Quadrat	Point Number	Point Letter	May-93	Sep-93	May-94	Sep-94	May-95	Aug-95	May-96	Aug-96	May-97	Sep-97	May-98	Sep-98	May-99	Sep-99	May-00	Aug-00	May-15	May-02	Jul-03	May-04	May-05	May-06	Jun-07	May-08	May-09	May-10	May-11	May-12	
Q9	4	G	SMC	MT	X	X	B	B	B	B	B	B	B	B	PORPH	SC	PORPH	ULVA	MASTO	SMC	B	B	DIAT	B	IRR	PORPH	SC	B	B	PP	
Q9	4	H	SMC	B	X	X	B	B	B	B	B	B	B	B	PORPH	SC	SC	SC	CV	CV	B	B	B	PORPH	SMC	B	B	B	PP	SMC	
Q9	4	I	SMC	B	X	X	B	B	B	ANTHOE	B	B	B	B	PORPH	SC	IRR	SC	PP	PP	B	B	B	PORPH	PORPH	B	PP	PP	B	B	
Q9	4	J	MT	MT	X	X	B	B	PP	PP	B	B	PP	B	PORPH	IRR	CV	CV	PP	PP	PP	PP	SC	PORPH	PORPH	PP	PP	MT	B	SMC	
Q9	5	A	MT	MT	X	X	PP	PP	PP	PP	B	B	B	B	R	RALPH	MASTO	SC	SC	SMC	PP	PP	B	B	BG	PORPH	PP	B	MASTO	PP	
Q9	5	B	MT	SMC	X	X	R	DIAT	B	B	B	B	B	B	PETAL	SC	MASTO	IRR	SMC	PP	B	PP	B	B	BG	MICRO	HAL	PP	ULVA	R	
Q9	5	C	SMC	SMC	X	X	PP	B	B	B	B	B	SMC	PP	R	SC	IRR	IRR	SC	SC	PP	PP	B	PP	PORPH	SC	HAL	PP	R	R	
Q9	5	D	PP	PP	X	X	PP	B	PP	B	B	B	B	B	PORPH	ULVA	SC	MASTO	PP	SC	B	B	PP	SMC	BG	PORPH	SC	PP	PP	SMC	
Q9	5	E	MT	MT	X	X	PP	PP	B	B	B	B	B	PP	PORPH	PETRO	SC	IRR	PP	SC	SC	PP	B	B	PORPH	MT	PORPH	SC	PP	PP	
Q9	5	F	BG	SMC	X	X	B	PP	B	B	B	B	PP	B	PORPH	SC	CV	SC	PP	B	PP	B	R	B	MASTO	MICRO	PORPH	B	B	B	
Q9	5	G	R	MT	X	X	SMC	B	B	B	B	B	B	B	PORPH	ULVA	SC	SC	PP	SC	SC	B	DIAT	MICRO	PORPH	CV	CV	B	PP	B	
Q9	5	H	SMC	B	X	X	B	B	B	B	B	B	PP	PP	ULVA	ULVA	SC	HAL	SC	PP	POLY	PP	ENTMOR	PORPH	IRR	MICRO	SMC	B	B	PP	
Q9	5	I	MT	MT	X	X	B	B	B	B	B	B	SMC	PP	PORPH	SC	PORPH	SC	PP	PP	B	B	R	PORPH	PORPH	CV	B	PP	PP	B	
Q9	5	J	MT	MT	X	X	B	B	B	B	B	B	B	B	R	R	SC	SC	SMC	B	B	B	DIAT	PORPH	B	B	B	MT	PP	PP	
Q9	6	A	MT	B	X	X	SC	PP	B	B	B	B	B	B	PORPH	SC	CV	SC	CV	PP	B	B	B	B	PORPH	MICRO	PORPH	B	HAL	CV	
Q9	6	B	SMC	B	X	X	PP	PP	B	B	B	B	B	B	PORPH	SC	SC	B	PP	B	B	B	B	B	PORPH	PORPH	HAL	PP	HAL	PP	
Q9	6	C	MT	B	X	X	B	B	B	B	B	B	B	B	R	ULVA	IRR	MASTO	PP	SC	B	B	B	B	BG	IRR	PP	PP	PORPH	PP	
Q9	6	D	MT	B	X	X	B	B	B	B	B	SMC	B	B	PORPH	SC	MICRO	SC	SC	B	PP	PP	B	B	PORPH	PORPH	PORPH	SC	B	B	
Q9	6	E	MT	MT	X	X	B	B	PP	PP	B	B	B	B	R	SC	SC	HAL	CV	SC	CV	SMC	SC	B	PORPH	SC	PORPH	PP	PP	B	
Q9	6	F	HAL	MT	X	X	B	PP	B	B	B	B	B	B	R	SC	SC	SC	CV	SC	SC	B	SC	B	MICRO	PORPH	SMC	B	B	SMC	
Q9	6	G	MT	MT	X	X	SMC	B	B	B	B	B	B	B	PORPH	SC	SC	SC	SC	SC	SC	SMC	R	PORPH	IRR	PORPH	IRR	PP	PP	PP	
Q9	6	H	HAL	CV	X	X	B	B	B	B	B	B	PP	B	R	R	MASTO	SC	SC	SC	PP	PP	R	BG	PORPH	CV	PP	PP	B	B	
Q9	6	I	MT	MT	X	X	B	B	B	B	B	B	SC	PP	PORPH	SC	SC	SC	SC	POLY	PP	PP	SC	SC	PORPH	PORPH	PP	PP	PP	B	
Q9	6	J	HAL	MT	X	X	B	B	B	B	B	SMC	B	B	PORPH	R	SC	SC	B	SC	POLY	SMC	ENTMOR	PORPH	PORPH	PORPH	PP	PP	PP	PP	
Q9	7	A	PP	MT	X	X	PP	SC	PP	SMC	B	B	B	B	R	SC	SC	SC	B	SC	B	B	B	B	BG	PORPH	HAL	B	R	CV	
Q9	7	B	MT	MT	X	X	SC	PP	B	B	PP	B	B	B	PORPH	R	SC	B	B	SC	POLY	B	B	B	PORPH	PORPH	PORPH	PP	PORPH	PP	
Q9	7	C	MT	SMC	X	X	B	B	B	B	B	B	B	B	PORPH	SC	SC	IRR	SC	R	SC	B	B	B	PORPH	PORPH	PORPH	HAL	HAL	SMC	
Q9	7	D	SC	MT	X	X	B	B	B	B	B	B	B	PP	PORPH	SC	SC	SC	SC	SC	SC	PP	SC	B	PORPH	MICRO	PORPH	MICRO	B	B	
Q9	7	E	CV	MT	X	X	B	B	B	B	B	SMC	PP	PP	R	SC	SC	SC	SC	SC	SC	B	R	B	CV	PORPH	SC	PP	B	B	
Q9	7	F	PP	PP	X	X	B	PP	B	B	B	SMC	B	PP	R	SC	SC	SC	PP	MICRO	PP	B	DIAT	PORPH	IRR	PORPH	PP	PP	B	PP	
Q9	7	G	HAL	MT	X	X	PP	B	B	B	B	B	B	B	R	R	SC	IRR	PP	SMC	B	B	ENTMOR	PORPH	IRR	PORPH	PP	PP	PP	PP	
Q9	7	H	PP	PP	X	X	B	B	B	B	B	B	BG	SC	PORPH	SC	SC	IRR	PP	PP	PP	PP	R	PORPH	MASTO	PP	PP	SMC	B	PP	
Q9	7	I	MT	MT	X	X	B	B	B	B	B	B	PP	PP	PORPH	IRR	B	PP	PP	SC	PP	PP	R	R	PORPH	B	PP	PP	PP	B	
Q9	7	J	SMC	B	X	X	B	B	B	B	B	B	B	PP	R	RALPH	B	PP	B	PP	SC	B	R	R	PORPH	PORPH	PP	B	PP	PP	
Q9	8	A	MT	MT	X	X	SC	PP	PP	PP	B	B	B	B	B	B	B	PP	B	DIAT	MT	B	B	B	BG	PORPH	PORPH	MT	R	PORPH	
Q9	8	B	MT	B	X	X	PP	SC	B	B	B	PP	B	B	B	B	B	PP	B	DIAT	MT	SMC	B	B	PORPH	SC	MICRO	HAL	PORPH	SMC	
Q9	8	C	MT	B	X	X	B	PP	B	B	B	B	B	PP	B	B	B	B	B	PP	PP	PP	PP	B	PORPH	PORPH	PORPH	PP	DIAT	B	
Q9	8	D	HAL	SMC	X	X	CV	B	R	B	B	B	B	B	B	B	B	B	B	SC	PP	MT	B	B	PORPH	PP	PORPH	HAL	PP	B	
Q9	8	E	MT	MT	X	X	SMC	B	SMC	B	SMC	B	B	B	PORPH	SC	SC	SC	SC	PP	PP	PP	R	PORPH	PORPH	PORPH	PP	PP	B	B	
Q9	8	F	SC	SMC	X	X	B	B	B	B	B	B	B	B	R	SC	SC	SC	SMC	PP	B	B	DIAT	PORPH	IRR	PORPH	PP	PP	PP	B	
Q9	8	G	MT	B	X	X	B	B	B	B	B	B	CV	B	PETAL	ULVA	IRR	CV	PP	SC	PP	B	R	PORPH	PORPH	PP	B	B	PP	PP	
Q9	8	H	SC	MT	X	X	B	B	B	B	B	B	BG	SC	R	IRR	CV	IRR	B	SC	MT	PP	R	B	B	PORPH	PP	B	B	PP	
Q9	8	I	SC	PP	X	X	B	B	B	B	B	B	R	PP	PORPH	SC	B	PP	B	R	B	PP	B	B	PORPH	SMC	PP	PP	PP	PP	
Q9	8	J	SMC	MT	X	X	B	B	B	B	PP	B	SC	PP	BG	R	PP	B	PP	SC	IRR	PP	B	PP	IRR	PORPH	PP	PP	B	PP	
Q9	9	A	HAL	MT	X	X	CV	PP	SC	B	PP	PP	PP	B	PP	B	B	B	B	BG	MT	PP	PP	PP	PETAL	PORPH	PP	PP	PORPH	PP	
Q9	9	B	SMC	B	X	X	PP	PP	DIAT	DIAT	PP	B	B	PP	PP	PP	B	PP	B	BG	PP	PP	PP	PP	BG	PORPH	HAL	MT	PP	B	
Q9	9	C	MT	MT	X	X	R	R	R	SMC	B	B	SMC	B	B	B	B	B	B	PORPH	SC	B	PP	B	PORPH	PORPH	SC	HAL	B	B	
Q9	9	D	PP	MT	X	X	R	PP	R	R	R	B	B	B	B	B	B	B	B	DIAT	PP	B	B	B	BG	PORPH	SC	B	B	B	
Q9	9	E	ULVA	MT	X	X	SC	PP	B	B	B	B	PP	B	R	B	B	SC	B	SC	SC	PP	B	B	PORPH	HAL	PP	B	PP	B	
Q9	9	F	MT	MT	X	X	B	B	B	B	B	B	SC	PP	R	R	SC	SC	SC	SC	PP	PP	B	B	PORPH	PORPH	SMC	B	B	B	
Q9	9	G	MT	MT	X	X	B	B	B	B	B	B	PP	PP	PORPH	SC	SC	SC	B	SC	MT	MT	SC	B	IRR	PP	PP	B	B	B	
Q9	9	H	PP	MT	X	X	B	SMC	B	B	B	B	SC	ULVA	PORPH	POLY	B	B	PP	ULVA	MT	MT	SMC	B	PORPH	PORPH	PP	PP	SMC	B	
Q9	9	I	PP	B	X	X	B	B	B	B	B	B	PP	ULVA	PP	PP	B	B	PP	PORPH	PP	PP	PP	SMC	PORPH	PORPH	PP	PP	PP	PP	
Q9	9	J	MT	SMC	X	X	B	B	B	B	PP	PP	PP	PP	SMC	PP	SMC	PP	PP	R	IRR	SC	PP	PP	ULVA	PORPH	PORPH	ULVA	PP	PP	
Q9	10	A	HAL	MT	X	X	SMC	PP	B	DIAT	PP	PP	B	B	B	B	PP	PP	PP	DIAT	PP	PP	PP	PP	ULVA	HAL	HAL	PP	SMC	PP	
Q9	10	B	MT	MT	X	X	PP	PP	R	DIAT	B	B	B	PP	B	B	B	B	PP	PORPH	PP	PP	PP	PP	PORPH	HAL	HAL	MT	B	B	
Q9	10	C	SMC	B	X	X	PP	PP	R	DIAT	B	B	B	B	B	PP	PP	B	PP	PORPH	PP	MT	B	B	PORPH	SC	HAL	PP	PP	B	
Q9	10	D	SMC	MT	X	X	PP	SC	DIAT	B	B	B	B	PP	B	B	B	B	B	PORPH	MT	MT	PP	PP	PORPH	PORPH	PORPH	PP	B	B	
Q9	10	E	SMC	B	X	X	SC	B	B	B	B	B	R	PP	B	B	PP	PP	B	PP	CV	PP	B	PP	BG	PORPH	PORPH	PP	B	PP	
Q9	10	F	MT	MT	X	X	PP	B	B	B	B	B	R	B	PETRO	DIAT	B	B	B	PORPH	CV	PP	SMC	B	IRR	PORPH	PP	SC	SMC	B	
Q9	10	G	PP	PP	X	X	B	B	B	B	B	B	PP	ULVA	R	SC	POLY	B	B	DIAT	R	ANTHOE	B	B	PP	PORPH	PP	B	B	B	
Q9	10	H	SMC	B	X	X	B	B	B	B	B	SMC	IRR	ULVA	POLY	B	PP	SMC	SMC	PORPH	R	PP	PP	PP	PORPH	SC	B	SMC	B	B	
Q9	10	I	SMC	B	X	X	B	B	B	B	B	B	PORPH	PP	PP	PP	B	SMC	B	PP	PP	PP	PP	PP	PP	PORPH	R	PP	MT	SMC	
Q9	10	J	MT	SMC	X	X	B	B	B	B	R	PP	PP	PP	SMC	B	MT	SMC	B	R	PP	PP	PP	PP	BG	SC	HAL	B	SMC	B	
Q10	1	A	DIAT	BG	MASTO	CV	SMC	R	MT	MT	MT	MT	B	B	PORPH	SC	CV	CV	IRR	B	SC	SC	B	R	SC	B	B	B	B	B	
Q10	1	B	DIAT	BG	MT	MT	CV	MT	MT	B	B	MT	B	B	PORPH	CV	MICRO	CV	CV	B	B	B	B	PORPH	IRR	SC	CV	B	B	B	
Q10	1	C	DIAT	BG	BG	CV	CV	SMC	MT	MT	MT	B	B	B	PORPH	ULVA	MICRO	MICRO	CV	B	B	B	B	PORPH	MICRO	CV	SMC	B	MT	B	
Q10	1	D	DIAT	BG	MT	MT	MT	SMC	SMC	B	MT	B	B	B	PORPH	SC	MICRO	CV	CV	B	B	B	B	R	MICRO	MICRO	SC	B	B	B	
Q10	1	E	DIAT	BG	CV	MT	B	B	B	B	MT	B	B	B	PORPH	SC	IRR	CV	CV	B	B	B	B	PORPH	IRR	MICRO	CV	B	B	B	
Q10	1	F	DIAT	BG	MT	BG	B	PP	B	PP	B	B	B	B	R	DIAT	CV	CV	B	B	B	B	B	PORPH	SC	CV	CV	B	B	B	
Q10	1	G	DIAT	BG	R	MICRO	B	SMC	B	B	B	B	B	B	MASTO	CV	CV	CV	B	B	B	B	B	ULVA	MICRO	CV	CV	B	B	B	
Q10	1	H	DIAT	BG	CV	CV	SMC	B	SMC	B	B	MT	B	B	ULVA	B	B	B	B	B	B	B	B	PORPH	MICRO	PP	PP	B	SMC	B	
Q10	1	I	DIAT	CV	CV	SMC	CV	MT	SMC	B	SMC	B	B	B	PORPH	SC	CV	B	B	B	B	B	B	PORPH	MICRO	MICRO	SC	B	B	SMC	
Q10	1	J	DIAT	PETRO	B	B	MICRO	SC	SC	SMC	SMC	B	B	B	PORPH	SC	CV	CV	B	B	B	B	B	PORPH	MICRO	PP	PP	B	B	B	
Q10	2	A	DIAT	BG	MT	MT	CV	MT	SMC	MT	SMC	SMC	B	B	PORPH	DIAT	ULVA	ULVA	CV	MT	B	B	B	SC	SC	CV	SC	B	B	B	
Q10	2	B	DIAT	BG	MT	MT	CV	SMC	MT	MT	B	B	MT	B	PORPH	SC	SC	ULVA	MASTO	SMC	B	B	B	PORPH	SC	MICRO	SC	B	B	B	
Q10	2	C	DIAT	BG	MT	MT	MICRO	SMC	MT	SMC	MT	SMC	SMC	B	PORPH	ULVA	MICRO	ULVA	MICRO	MT	B	B	B	SC	SC	MICRO	CV	B	B	B	
Q10	2	D	DIAT	BG	MT	MT	CV	PP	MT	MT	MT	MT	B	B	PORPH	R	DIAT	MICRO	PP	SC	B	B	SMC	SC	MICRO	MICRO	SC	SC	SMC	B	
Q10	2	E	DIAT	BG	MT	MT	CV	SMC	MT	MT	MT	MT	B	B	PORPH	ULVA	ULVA	IRR	CV	PP	B	PP	B	PORPH	MICRO	PP	PP	SMC	SMC	B	
Q10	2	F	DIAT	BG	MT	R	SMC	SMC	MT	B	B	B	B	B	PORPH	SC	PORPH	ULVA	SMC	B	B	B	PP	R	BG	PP	CV	B	B	B	
Q10	2	G	DIAT	BG	MT	BG	CV	SC	MT	B	ANTHOE	B	B	B	ULVA	SC	SC	SC	CV	B	B	B	B	CV	SC	CV	MT	B	B	B	
Q10	2	H	DIAT	BG	MT	BG	SC	SC	MT	MT	SMC	B	B	B	PORPH	SC	SC	SC	B	B	B	B	SMC	HAL	MICRO	MICRO	SC	B	B	B	
Q10	2	I	DIAT	PETRO	MT	CV	PP	CV	SMC	SMC	B	B	B	B	R	IRR	SC	SC	B	B	B	B	B	PORPH	MICRO	SMC	CV	B	B	B	
Q10	2	J	DIAT	BG	BG	R	PP	SC	B	SMC	SMC	B	B	B	PORPH	SC	CV	CV	CV	B	B	B	B	BG	MICRO	SMC	SMC	PP	PP	B	
Q10	3	A	DIAT	BG	CV	MT	MT	SC	MT	MT	MT	B	B	B	PORPH	DIAT	ULVA	MASTO	SMC	SMC	MT	B	B	R	SC	SC	B	CV	B	B	
Q10	3	B	DIAT	BG	MT	MT	PP	MT	MT	B	B	B	B	B	PORPH	PORPH	CV	ULVA	MT	PP	B	PP	B	PORPH	SC	MICRO	PP	PP	B	B	
Q10	3	C	DIAT	BG	MICRO	MT	MT	SC	B	B	MT	SMC	B	B	PORPH	PORPH	ULVA	ULVA	MICRO	MT	PP	PP	B	R	MICRO	CV	SMC	SMC	B	B	
Q10	3	D	DIAT	BG	MT	HAL	MT	SMC	MT	MT	B	B	B	B	PORPH	ULVA	SC	MICRO	CV	MT	B	B	SMC	PORPH	MICRO	MICRO	MT	B	B	B	
Q10	3	E	DIAT	BG	MT	BG	SMC	MT	BG	MT	B	B	B	B	PORPH	PORPH	PORPH	SC	PP	PP	B	PP	B	PORPH	MICRO	PP	SC	SC	PP	SMC	
Q10	3	F	DIAT	BG	MT	BG	SMC	MT	B	B	B	B	B	B	PORPH	SC	SC	SC	SC	MT	PP	B	SMC	PORPH	MICRO	SC	SC	SC	SC	PP	
Q10	3	G	DIAT	BG	MT	ULVA	HAL	SMC	B	SMC	SMC	B	B	B	PORPH	SC	SC	IRR	B	B	B	B	B	PORPH	MICRO	SMC	MT	MT	B	B	
Q10	3	H	DIAT	BG	MT	DIAT	CV	SMC	B	B	B	B	B	B	PORPH	SC	SMC	MT	MT	B	B	B	B	PORPH	MICRO	MICRO	MT	CV	B	B	
Q10	3	I	DIAT	BG	MT	BG	CV	CV	BG	B	SMC	B	B	B	ULVA	ULVA	SCYTOSIPHON	SC	CV	B	B	B	B	ULVA	POLY	PP	PP	B	SMC	SMC	
Q10	3	J	DIAT	BG	BG	R	CV	CV	SC	MT	SMC	B	B	B	PORPH	PP	PORPH	MICRO	MT	B	B	B	SMC	PORPH	MICRO	MICRO	MT	SMC	B	B	
Q10	4	A	DIAT	BG	MT	MT	MT	SMC	MT	MT	B	MT	MT	MT	PORPH	SC	PORPH	MASTO	CV	SMC	SMC	B	B	PORPH	SC	CV	B	B	B	B	
Q10	4	B	DIAT	BG	ULVA	MT	MT	MT	B	B	MT	B	B	B	PORPH	DIAT	CV	ULVA	CV	SMC	MT	B	B	PORPH	SC	CV	PP	PP	B	B	
Q10	4	C	DIAT	BG	MT	R	PP	SMC	B	B	SMC	B	B	B	PORPH	SC	SC	R	SC	SMC	SMC	B	B	PORPH	SC	MICRO	SC	SMC	PP	PP	
Q10	4	D	DIAT	BG	MT	BG	PP	B	SMC	SMC	B	B	B	B	PORPH	HAL	ULVA	SC	CV	SC	B	MT	B	PORPH	MICRO	PP	PP	B	MT	B	
Q10	4	E	DIAT	BG	MT	R	MT	SMC	SMC	MT	B	B	B	B	PORPH	SC	PORPH	SC	SC	SC	PP	PP	B	PORPH	MASTO	SC	SC	SC	SC	B	
Q10	4	F	DIAT	BG	MT	DIAT	MT	MT	MT	MT	SMC	B	B	B	ULVA	SC	MASTO	MASTO	CV	B	MT	B	B	PORPH	MASTO	SMC	SMC	SC	PP	B	
Q10	4	G	DIAT	BG	MT	ULVA	MT	SMC	B	B	MT	B	B	B	PORPH	SMC	SMC	SC	MT	SC	B	B	B	PORPH	MICRO	SMC	SMC	MT	B	B	
Q10	4	H	DIAT	BG	MT	ULVA	MT	CV	B	B	B	B	B	B	PORPH	SC	MICRO	MICRO	MT	SC	B	B	B	ULVA	MASTO	MT	SMC	CV	B	B	
Q10	4	I	DIAT	BG	MT	BG	CV	CV	MT	MT	SMC	SMC	B	B	PORPH	SC	SC	MICRO	MT	SC	B	B	B	BG	MICRO	SC	SC	B	SMC	B	
Q10	4	J	DIAT	BG	MT	HAL	ENDO	SMC	SMC	SMC	SMC	B	B	B	PORPH	SC	IRR	SC	SC	SC	B	B	SMC	PORPH	MICRO	MICRO	SMC	SMC	B	B	
Q10	5	A	DIAT	BG	MT	R	MT	SMC	SMC	B	MT	B	B	B	PORPH	ULVA	SC	R	PP	MT	B	B	B	PORPH	SC	MT	MT	B	SC	SC	
Q10	5	B	DIAT	BG	DIAT	ULVA	BG	PP	BG	B	B	B	B	B	PORPH	ULVA	PORPH	CV	CV	B	MT	B	B	PORPH	MASTO	CV	SMC	PP	SC	CV	
Q10	5	C	DIAT	BG	MT	R	PP	PP	R	SMC	SMC	B	B	B	PORPH	PORPH	DIAT	RALF	IRR	PETRO	B	B	B	PORPH	MICRO	MASTO	SC	PP	CV	B	
Q10	5	D	DIAT	BG	R	ULVA	ENDO	PP	PP	PP	B	B	B	B	PORPH	SC	CV	ULVA	MT	MT	MT	B	PP	PORPH	IRR	MICRO	MT	B	SMC	B	
Q10	5	E	DIAT	BG	MT	ULVA	MT	MT	MT	MT	MT	B	B	B	PORPH	SC	CV	CV	SC	SC	MT	B	B	R	MICRO	SMC	SMC	SC	B	B	
Q10	5	F	DIAT	BG	CV	ULVA	MT	MT	MT	B	B	B	B	B	R	SC	SC	MT	B	B	MT	MT	B	SC	MICRO	CV	MT	SC	SMC	B	
Q10	5	G	DIAT	BG	MT	ULVA	MT	MT	MT	B	B	B	B	B	PORPH	ULVA	IRR	IRR	CV	B	B	B	B	PORPH	MASTO	MT	SMC	B	B	B	
Q10	5	H	DIAT	BG	MT	ULVA	MT	SMC	MT	B	SMC	B	B	B	PORPH	ULVA	SC	SC	MT	MT	B	B	B	SC	MICRO	SC	SC	B	B	B	
Q10	5	I	DIAT	CV	MT	CV	MT	MT	MT	SMC	SMC	B	B	B	PORPH	SC	MICRO	MASTO	PP	SMC	B	B	B	ULVA	MICRO	SC	PP	SMC	B	B	
Q10	5	J	DIAT	BG	MT	BG	MT	PP	MT	MT	B	B	B	B	PORPH	SC	IRR	SC	SMC	MT	B	B	B	PORPH	MICRO	SMC	SMC	SC	B	B	
Q10	6	A	DIAT	BG	BG	R	SMC	MT	MT	MT	SMC	B	MT	B	PORPH	PORPH	ULVA	ULVA	CV	SMC	PP	B	B	R	SC	CV	B	B	PORPH	SC	
Q10	6	B	DIAT	BG	MT	DIAT	SMC	MT	MT	SMC	B	B	B	B	PORPH	SC	SC	SC	SC	SC	B	B	B	CV	MASTO	MASTO	SC	MT	SC	CV	
Q10	6	C	DIAT	BG	HAL	ULVA	MT	MT	R	CV	B	B	B	B	PORPH	ULVA	PORPH	IRR	CV	MT	MT	B	B	PORPH	MICRO	MICRO	MT	CV	SC	SMC	
Q10	6	D	DIAT	BG	MT	BG	MT	BG	SMC	MT	SMC	B	B	B	PORPH	DIAT	R	BG	PP	MT	MT	B	B	PORPH	MICRO	MASTO	SMC	SMC	B	B	
Q10	6	E	DIAT	SC	MT	ULVA	MT	MT	B	SMC	B	B	B	B	PORPH	DIAT	CV	CV	PP	PP	B	B	B	PORPH	MICRO	CV	SMC	B	B	B	
Q10	6	F	BG	SC	SC	SC	MT	MT	MT	MT	B	B	B	B	R	SC	CV	SC	SMC	MT	MT	B	B	PORPH	CV	CV	SMC	SMC	B	B	
Q10	6	G	DIAT	SC	MT	ULVA	MT	MT	MT	MT	B	B	B	B	PORPH	SC	ULVA	SC	SC	MT	MT	B	B	R	HAL	MT	SMC	SMC	MT	B	
Q10	6	H	DIAT	BG	MT	BG	MT	MT	SMC	MT	B	B	B	B	PORPH	ULVA	SC	CV	PP	PP	B	B	B	BG	MICRO	SC	SC	B	B	B	
Q10	6	I	DIAT	ENDO	MT	BG	MT	MT	MT	SMC	B	B	B	B	PORPH	SC	PORPH	MASTO	CV	SMC	B	B	B	PORPH	MICRO	MT	SC	MT	B	B	
Q10	6	J	DIAT	BG	MT	BG	MT	SMC	MT	MT	B	B	B	B	PORPH	SC	PORPH	SC	SMC	MT	MT	B	B	PORPH	MICRO	B	B	B	B	B	
Q10	7	A	DIAT	BG	BG	R	SC	SC	MT	SMC	MT	MT	B	B	PORPH	SC	SC	SC	B	MT	MT	MT	B	R	MICRO	SC	B	B	PORPH	SC	
Q10	7	B	DIAT	BG	BG	BG	B	BG	B	B	B	B	B	B	R	SC	PORPH	IRR	CV	MT	MT	SMC	B	PORPH	SC	MICRO	SC	B	SC	POLY	
Q10	7	C	DIAT	ULVA	MT	BG	MT	MT	B	B	B	B	B	B	PORPH	SC	IRR	CV	POLY	SMC	MT	B	B	HAL	SC	MICRO	SC	SC	SMC	B	
Q10	7	D	DIAT	BG	MT	BG	MT	MT	SMC	B	B	B	B	B	PORPH	DIAT	SC	IRR	SC	B	B	B	B	PORPH	MICRO	CV	SC	SMC	B	B	
Q10	7	E	DIAT	BG	R	ULVA	MT	MT	R	SMC	B	B	B	B	PORPH	PORPH	CV	CV	SC	MT	B	B	B	SC	MASTO	CV	PP	B	SMC	B	
Q10	7	F	DIAT	BG	MT	ULVA	MT	MT	MT	MT	B	B	B	B	PORPH	PORPH	PP	CV	PP	MT	B	B	B	PORPH	HAL	SC	SC	B	B	B	
Q10	7	G	BG	BG	MT	ULVA	MT	MT	MT	MT	B	B	B	B	PORPH	SC	SC	MT	MT	MT	B	B	B	PORPH	PP	MT	MT	MT	B	B	
Q10	7	H	DIAT	BG	MT	BG	MT	MT	B	SMC	B	B	B	B	PORPH	ULVA	SC	PP	B	MT	B	B	B	PORPH	IRR	SC	MT	B	B	B	
Q10	7	I	DIAT	BG	MT	DIAT	MT	MT	SMC	ANTHOE	B	B	B	B	PORPH	ULVA	CV	SC	SC	SMC	B	B	B	PORPH	SC	PP	SC	B	SMC	B	
Q10	7	J	DIAT	BG	MT	DIAT	MT	MT	SMC	B	SMC	B	B	B	PORPH	SC	IRR	SMC	SC	B	PP	B	B	PORPH	SC	MT	B	B	B	B	
Q10	8	A	DIAT	BG	BG	R	MT	MT	SMC	B	B	B	B	SMC	PORPH	PORPH	SC	SC	SC	CV	MT	B	B	SC	SC	SMC	B	B	PORPH	SC	
Q10	8	B	DIAT	BG	MT	BG	BG	PP	B	B	SMC	B	B	B	PORPH	SC	MICRO	HAL	MASTO	MT	MT	B	B	R	SC	MT	SC	B	SC	SC	
Q10	8	C	DIAT	BG	PETRO	BG	PP	MT	SMC	SMC	MT	MT	B	SMC	PORPH	SC	CV	CV	SC	SMC	MT	B	B	R	MICRO	SMC	PP	SMC	SC	MICRO	
Q10	8	D	DIAT	BG	MT	SC	R	B	B	B	B	B	B	B	PORPH	SC	SC	SC	CV	SMC	SMC	B	B	R	MICRO	MICRO	SC	SMC	B	B	
Q10	8	E	DIAT	BG	MT	BG	SC	MT	B	B	B	B	B	B	PORPH	ULVA	CV	ULVA	SC	MT	B	SMC	B	R	HAL	CV	CV	SC	SMC	B	
Q10	8	F	DIAT	BG	MT	DIAT	R	MT	R	B	SMC	B	B	B	PORPH	PORPH	SC	R	SMC	PP	MT	B	B	PORPH	BG	SC	CV	SMC	SC	SC	
Q10	8	G	R	ULVA	MT	ULVA	MT	MT	SMC	MT	B	B	B	B	PORPH	DIAT	ULVA	SC	CV	B	B	B	B	PORPH	HAL	B	B	CV	B	B	
Q10	8	H	DIAT	BG	MT	BG	MT	SC	MT	MT	SC	B	B	B	PORPH	ULVA	MASTO	SC	CV	MT	B	B	B	PORPH	IRR	PP	SC	SC	B	B	
Q10	8	I	DIAT	BG	MT	ULVA	MT	MT	MT	SMC	SMC	B	B	B	PORPH	PORPH	SC	SC	SC	MT	B	B	B	PORPH	MICRO	MT	CV	B	B	B	
Q10	8	J	DIAT	BG	MT	DIAT	MT	MT	SMC	SMC	B	SMC	B	B	PORPH	SC	DIAT	HAL	SC	SMC	B	B	B	PORPH	IRR	SC	SMC	B	SMC	B	
Q10	9	A	DIAT	BG	BG	R	R	PP	B	B	B	B	B	B	PORPH	R	SC	SC	SC	B	MT	MT	B	R	SC	CV	B	B	SC	SC	
Q10	9	B	DIAT	BG	MT	BG	BG	BG	BG	R	B	B	B	B	R	PORPH	SC	SMC	CV	MT	MT	B	B	SC	SC	SC	CV	SMC	SC	PP	
Q10	9	C	DIAT	BG	MT	DIAT	R	PP	DIAT	R	B	B	B	B	PORPH	SC	CV	HAL	SC	MT	MT	B	B	PORPH	MICRO	PP	B	B	SC	SC	
Q10	9	D	DIAT	BG	MT	SC	BG	PP	MT	MT	B	B	B	B	PORPH	SC	MASTO	IRR	CV	SMC	B	B	B	PORPH	SC	ENDO	SMC	B	B	B	
